,dr7objid,ra,dec,p_el,p_cs,t_el,t_cs,t_dk
7880,587724240154853537,46.3775,-8.550195,0.127000004053116,0.873000025749207,0,1,0
7881,587724240154853571,46.27833,-8.432917,0.0529999993741512,0.921000003814697,0,1,0
7882,587724240155050303,46.83771,-8.445306,0.792999982833862,0.0689999982714653,1,0,0
7883,587724240155312236,47.40704,-8.453944,0.10700000077486,0.89300000667572,0,1,0
7884,587724240155443379,47.68154,-8.247056,0.879999995231628,0.0799999982118607,1,0,0
7885,587724240155508930,47.869,-8.377861,0.0829999968409538,0.916999995708466,0,1,0
7886,587724240155508994,47.78833,-8.326305,0.777999997138977,0.0740000009536743,1,0,0
7887,587724240155574391,47.92162,-8.314806,0.828999996185303,0.0570000000298023,1,0,0
7888,587724240155639923,48.11725,-8.186666,0.908999979496002,0.0610000006854534,1,0,0
7889,587724240155639926,48.13471,-8.325277,0.104999996721745,0.876999974250793,0,1,0
7890,587724240155640021,48.09254,-8.2465,0.0320000015199184,0.958000004291534,0,1,0
7891,587724240155705428,48.35408,-8.213667,0.181999996304512,0.758000016212463,0,1,0
7892,587724240155705492,48.34267,-8.230833,0.10700000077486,0.820999979972839,0,1,0
7893,587724240155705507,48.22813,-8.335806,0.0879999995231628,0.912000000476837,0,1,0
7894,587724240155705545,48.23371,-8.318861,0.805999994277954,0.111000001430511,1,0,0
7895,587724240155770977,48.45358,-8.147305,0.0270000007003546,0.892000019550323,0,1,0
7896,587724240155770992,48.50587,-8.152361,0.908999979496002,0.0,1,0,0
7897,587724240155902070,48.75271,-8.225,0.828000009059906,0.0689999982714653,1,0,0
7898,587724240155902077,48.77783,-8.248333,0.800000011920929,0.0890000015497208,1,0,0
7899,587724240155902082,48.78592,-8.142056,0.922999978065491,0.0189999993890524,1,0,0
7900,587724240156098620,49.13829,-8.098306,0.83899998664856,0.112999998033047,1,0,0
7901,587724240156164157,49.37383,-8.145223,0.172000005841255,0.792999982833862,0,1,0
7902,587724240156295308,49.68938,-8.013778,0.875,0.0309999994933605,1,0,0
7903,587724240156360907,49.85467,-7.997472,0.151999995112419,0.818000018596649,0,1,0
7904,587724240156426376,49.97246,-8.155611,0.0769999995827675,0.922999978065491,0,1,0
7905,587724240156426439,50.00834,-7.996389,0.861000001430511,0.0280000008642673,1,0,0
7906,587724240156557414,50.28204,-8.038917,0.839999973773956,0.0799999982118607,1,0,0
7907,587724240156557453,50.28283,-8.049139,0.0309999994933605,0.938000023365021,0,1,0
7908,587724240156688503,50.56133,-8.056306,0.89300000667572,0.0710000023245811,1,0,0
7909,587724240156819539,50.82967,-7.989722,0.933000028133392,0.0329999998211861,1,0,0
7910,587724240156819598,50.83633,-8.031806,0.805999994277954,0.0970000028610229,1,0,0
7911,587724240156885092,50.92887,-8.016916,0.839999973773956,0.0399999991059303,1,0,0
7912,587724240157016288,51.342,-7.842916,0.852999985218048,0.028999999165535,1,0,0
7913,587724240157147239,51.51479,-7.825889,0.861000001430511,0.0560000017285347,1,0,0
7914,587724240157212778,51.75979,-7.826833,0.866999983787537,0.0329999998211861,1,0,0
7915,587724240157212825,51.777,-7.786639,0.114000000059605,0.885999977588654,0,1,0
7916,587724240157278289,51.83742,-7.782084,0.758000016212463,0.181999996304512,1,0,0
7917,587724240157409344,52.13979,-7.69625,0.864000022411346,0.136000007390976,1,0,0
7918,587724240157409368,52.21371,-7.885028,0.188999995589256,0.757000029087067,0,1,0
7919,587724240157474890,52.26758,-7.737556,0.850000023841858,0.025000000372529,1,0,0
7920,587724240157540477,52.54567,-7.688389,0.882000029087067,0.028999999165535,1,0,0
7921,587724240157540512,52.46558,-7.675,0.239999994635582,0.200000002980232,0,0,1
7922,587724240157605990,52.69829,-7.750694,0.930999994277954,0.034000001847744,1,0,0
7923,587724240157606014,52.62867,-7.798833,0.842000007629395,0.0879999995231628,1,0,0
7924,587724240157737146,52.94954,-7.646,0.755999982357025,0.0890000015497208,1,0,0
7925,587724240157802710,53.16667,-7.722778,0.777999997138977,0.138999998569489,1,0,0
7926,587724240157868136,53.304,-7.549583,0.0309999994933605,0.938000023365021,0,1,0
7927,587724240157868156,53.20058,-7.693778,0.894999980926514,0.0260000005364418,1,0,0
7928,587724240157933613,53.39075,-7.640666,0.773999989032745,0.0970000028610229,1,0,0
7929,587724240157933729,53.37275,-7.552333,0.0,0.902999997138977,0,1,0
7930,587724240157999202,53.47679,-7.570861,0.19200000166893,0.768999993801117,0,1,0
7931,587724240157999238,53.579,-7.650528,0.852999985218048,0.146999999880791,1,0,0
7932,587724240157999256,53.48375,-7.593222,0.100000001490116,0.899999976158142,0,1,0
7933,587724240158261417,54.21179,-7.614028,0.0799999982118607,0.920000016689301,0,1,0
7934,587724240158261427,54.21392,-7.557416,0.0,1.0,0,1,0
7935,587724240158392464,54.48825,-7.582056,0.837999999523163,0.0270000007003546,1,0,0
7936,587724240158457928,54.5705,-7.493389,0.837999999523163,0.028999999165535,1,0,0
7937,587724240158457965,54.60762,-7.437611,0.211999997496605,0.0299999993294477,0,0,1
7938,587724240158457990,54.6205,-7.385611,0.0,0.0,0,0,1
7939,587724240158457992,54.62062,-7.3865,0.0109999999403954,0.0130000002682209,0,0,1
7940,587724240158457993,54.62029,-7.38475,0.0,0.0,0,0,1
7941,587724240158523507,54.68517,-7.544333,0.875,0.125,1,0,0
7942,587724240158589061,54.94912,-7.428139,0.231000006198883,0.115000002086163,0,0,1
7943,587724240158589132,54.89708,-7.385056,0.939000010490417,0.0299999993294477,1,0,0
7944,587724240158785627,55.33783,-7.4065,0.785000026226044,0.185000002384186,1,0,0
7945,587724240158785647,55.36087,-7.439167,0.763000011444092,0.158000007271767,1,0,0
7946,587724240158785650,55.35596,-7.383417,0.941999971866608,0.028999999165535,1,0,0
7947,587724240158785660,55.36883,-7.412055,0.814000010490417,0.101999998092651,1,0,0
7948,587724240158851144,55.53904,-7.437944,0.19200000166893,0.808000028133392,0,1,0
7949,587724240158851239,55.51408,-7.37925,0.785000026226044,0.0920000001788139,1,0,0
7950,587724240158851277,55.46138,-7.349,0.805999994277954,0.12899999320507,1,0,0
7951,587724240158916740,55.62988,-7.418389,0.884999990463257,0.0520000010728836,1,0,0
7952,587724240158982290,55.79158,-7.20725,0.902999997138977,0.0,1,0,0
7953,587724240159047862,55.89713,-7.297833,0.754000008106232,0.0659999996423721,1,0,0
7954,587724240159113311,56.06617,-7.325,0.833000004291534,0.0,1,0,0
7955,587724240159113469,56.16125,-7.333305,0.0719999969005585,0.912999987602234,0,1,0
7956,587724240159178762,56.18083,-7.362722,0.0,0.0,0,0,1
7957,587724240159244373,56.43821,-7.257444,0.14300000667572,0.85699999332428,0,1,0
7958,587724240159309964,56.50542,-7.214305,0.875,0.0419999994337559,1,0,0
7959,587724240159375463,56.6435,-7.202083,0.768999993801117,0.115000002086163,1,0,0
7960,587724240159441069,56.841,-7.088833,0.906000018119812,0.0560000017285347,1,0,0
7961,587724240159441079,56.88283,-7.260167,0.755999982357025,0.0890000015497208,1,0,0
7962,587724240159506558,56.96408,-7.183778,0.833000004291534,0.125,1,0,0
7963,587724240159637526,57.19987,-7.022472,0.0,0.0,0,0,1
7964,587724240159637635,57.28691,-7.023139,0.805999994277954,0.0970000028610229,1,0,0
7965,587724240159768666,57.51337,-7.091195,0.0670000016689301,0.933000028133392,0,1,0
7966,587724240159768697,57.60279,-6.982139,0.100000001490116,0.889999985694885,0,1,0
7967,587724240159768712,57.65267,-7.156694,0.866999983787537,0.0670000016689301,1,0,0
7968,587724240159834284,57.72225,-7.088417,0.839999973773956,0.119999997317791,1,0,0
7969,587724240159834294,57.72958,-7.060639,0.0,1.0,0,1,0
7970,587724240159834306,57.74588,-7.130917,0.758000016212463,0.241999998688698,1,0,0
7971,587724240159965268,58.03112,-6.972139,0.962000012397766,0.0140000004321337,1,0,0
7972,587724240159965357,58.02362,-7.020916,0.815999984741211,0.0790000036358833,1,0,0
7973,587724240159965370,58.03363,-7.0195,0.88400000333786,0.0649999976158142,1,0,0
7974,587724240160096424,58.28912,-6.867833,0.879999995231628,0.046000000089407,1,0,0
7975,587724240160096469,58.33458,-6.910222,0.800000011920929,0.0670000016689301,1,0,0
7976,587724240160161904,58.40837,-6.884639,0.947000026702881,0.0309999994933605,1,0,0
7977,587724240160162005,58.44771,-6.929972,0.867999970912933,0.0260000005364418,1,0,0
7978,587724240160162013,58.47392,-6.852861,0.195999994874001,0.804000020027161,0,1,0
7979,587724240160162036,58.52042,-6.941195,0.862999975681305,0.0640000030398369,1,0,0
7980,587724240160227536,58.69238,-7.002444,0.0,0.962999999523163,0,1,0
7981,587724240160292883,58.72083,-6.825695,0.174999997019768,0.824999988079071,0,1,0
7982,587724240160292999,58.71558,-6.818028,0.898999989032745,0.0390000008046627,1,0,0
7983,587724240160293021,58.74363,-6.811889,0.902999997138977,0.0649999976158142,1,0,0
7984,587724240160293034,58.78196,-6.981111,0.159999996423721,0.819999992847443,0,1,0
7985,587724240160293054,58.79542,-6.84425,0.777999997138977,0.148000001907349,1,0,0
7986,587724240160358572,58.90146,-6.923917,0.864000022411346,0.136000007390976,1,0,0
7987,587724240160358581,58.91329,-6.852278,0.867999970912933,0.0790000036358833,1,0,0
7988,587724240160358896,58.95417,-6.94075,0.767000019550323,0.0329999998211861,1,0,0
7989,587724240160489610,59.24008,-6.734472,0.0,1.0,0,1,0
7990,587724240160555135,59.39992,-6.886472,0.118000000715256,0.882000029087067,0,1,0
7991,587724240160686256,59.68412,-6.819917,0.866999983787537,0.0670000016689301,1,0,0
7992,587724240160751674,59.786,-6.763083,0.866999983787537,0.0500000007450581,1,0,0
7993,587724240160751777,59.77808,-6.752167,0.846000015735626,0.115000002086163,1,0,0
7994,587724240160751801,59.79175,-6.772472,0.890999972820282,0.0430000014603138,1,0,0
7995,587724240160882963,60.09492,-6.624389,0.0,0.967000007629395,0,1,0
7996,587724240160948333,60.22246,-6.669305,0.850000023841858,0.100000001490116,1,0,0
7997,587724240160948418,60.24233,-6.619667,0.760999977588654,0.0869999974966049,1,0,0
7998,587724240161013961,60.47679,-6.64725,0.84799998998642,0.0869999974966049,1,0,0
7999,587724240161079434,60.51658,-6.635028,0.791999995708466,0.166999995708466,1,0,0
8000,587724240161079443,60.53112,-6.645972,0.885999977588654,0.028999999165535,1,0,0
8001,587724240161079467,60.58492,-6.727111,0.75900000333786,0.103000000119209,1,0,0
8002,587724240161079508,60.63358,-6.687417,0.968999981880188,0.0,1,0,0
8003,587724240161341535,61.22904,-6.573555,0.158000007271767,0.842000007629395,0,1,0
8004,587724240161472641,61.50154,-6.616667,0.865000009536743,0.0,1,0,0
8005,587724240161603682,61.76933,-6.567306,0.0,1.0,0,1,0
8006,587724240161734821,62.12238,-6.436806,0.034000001847744,0.966000020503998,0,1,0
8007,587724240161865878,62.33804,-6.493472,0.899999976158142,0.0329999998211861,1,0,0
8008,587724240161865911,62.39675,-6.312083,0.861999988555908,0.103000000119209,1,0,0
8009,587724240161931380,62.42583,-6.315556,1.0,0.0,1,0,0
8010,587724240161931434,62.52121,-6.413778,0.767000019550323,0.200000002980232,1,0,0
8011,587724240162062506,62.82992,-6.371639,0.759999990463257,0.119999997317791,1,0,0
8012,587724240162127985,62.90925,-6.314528,0.862999975681305,0.0879999995231628,1,0,0
8013,587724240162128010,62.96792,-6.351555,0.795000016689301,0.068000003695488,1,0,0
8014,587724240162259029,63.22742,-6.357167,0.0,0.0,0,0,1
8015,587724240687202370,35.86546,-9.219973,0.929000020027161,0.034000001847744,1,0,0
8016,587724240687202428,35.87162,-9.149777,0.75900000333786,0.0689999982714653,1,0,0
8017,587724240687267883,36.04925,-9.177305,0.0649999976158142,0.902999997138977,0,1,0
8018,587724240687333435,36.13604,-9.097,0.127000004053116,0.873000025749207,0,1,0
8019,587724240687333461,36.221,-9.103361,0.874000012874603,0.0640000030398369,1,0,0
8020,587724240687464493,36.51425,-9.083138,0.782000005245209,0.0989999994635582,1,0,0
8021,587724240687530072,36.69738,-9.066972,0.12899999320507,0.83899998664856,0,1,0
8022,587724240687661151,36.92029,-9.058084,0.870000004768372,0.0560000017285347,1,0,0
8023,587724240687661156,36.93454,-9.1425,0.940999984741211,0.0590000003576279,1,0,0
8024,587724240687726680,37.02234,-8.925445,0.788999974727631,0.210999995470047,1,0,0
8025,587724240687857745,37.38467,-9.020333,0.0829999968409538,0.908999979496002,0,1,0
8026,587724240687857752,37.39125,-9.044222,0.864000022411346,0.0450000017881393,1,0,0
8027,587724240688119905,37.95375,-9.016583,0.757000029087067,0.0430000014603138,1,0,0
8028,587724240688119920,37.9915,-8.992917,0.855000019073486,0.0509999990463257,1,0,0
8029,587724240688119932,38.01692,-8.917277,0.837999999523163,0.0810000002384186,1,0,0
8030,587724240688119954,38.07354,-8.946055,0.824999988079071,0.025000000372529,1,0,0
8031,587724240688185368,38.13758,-8.934167,0.903999984264374,0.0480000004172325,1,0,0
8032,587724240688185452,38.17242,-8.996195,0.847000002861023,0.061999998986721,1,0,0
8033,587724240688250984,38.2785,-8.990806,0.773999989032745,0.160999998450279,1,0,0
8034,587724240688251005,38.33004,-8.824583,0.866999983787537,0.100000001490116,1,0,0
8035,587724240688251045,38.31167,-8.810528,0.885999977588654,0.0570000000298023,1,0,0
8036,587724240688251051,38.33471,-8.914,0.111000001430511,0.888999998569489,0,1,0
8037,587724240688382084,38.65779,-8.8845,0.0450000017881393,0.954999983310699,0,1,0
8038,587724240688382124,38.67604,-8.808972,0.768999993801117,0.0509999990463257,1,0,0
8039,587724240688382156,38.64042,-8.950361,0.0320000015199184,0.870999991893768,0,1,0
8040,587724240688447550,38.70562,-8.957528,0.805000007152557,0.122000001370907,1,0,0
8041,587724240688447557,38.70825,-8.861694,0.792999982833862,0.034000001847744,1,0,0
8042,587724240688513159,38.85492,-8.868389,0.899999976158142,0.100000001490116,1,0,0
8043,587724240688513220,38.94117,-8.855861,0.100000001490116,0.866999983787537,0,1,0
8044,587724240688644217,39.22717,-8.845111,0.884999990463257,0.0379999987781048,1,0,0
8045,587724240688644275,39.25104,-8.835417,0.824000000953674,0.0610000006854534,1,0,0
8046,587724240688775255,39.45842,-8.88925,0.764999985694885,0.0439999997615814,1,0,0
8047,587724240688775406,39.49363,-8.887362,0.843999981880188,0.0,1,0,0
8048,587724240688906326,39.83258,-8.830889,0.85699999332428,0.0480000004172325,1,0,0
8049,587724240688906442,39.79792,-8.682083,0.114000000059605,0.865000009536743,0,1,0
8050,587724240688971847,39.95858,-8.813278,0.874000012874603,0.0480000004172325,1,0,0
8051,587724240688971862,40.03767,-8.8215,0.808000028133392,0.115000002086163,1,0,0
8052,587724240688972036,39.93192,-8.6965,0.78600001335144,0.0,1,0,0
8053,587724240689037353,40.06717,-8.776944,0.0,1.0,0,1,0
8054,587724240689037394,40.17233,-8.829833,0.899999976158142,0.0670000016689301,1,0,0
8055,587724240689037404,40.1995,-8.777445,0.843999981880188,0.125,1,0,0
8056,587724240689102981,40.27075,-8.663111,0.159999996423721,0.839999973773956,0,1,0
8057,587724240689102989,40.30338,-8.819139,0.811999976634979,0.156000003218651,1,0,0
8058,587724240689168509,40.40396,-8.804889,0.0750000029802322,0.910000026226044,0,1,0
8059,587724240689234007,40.57225,-8.781722,0.828000009059906,0.137999996542931,1,0,0
8060,587724240689299528,40.699,-8.749666,0.842000007629395,0.104999996721745,1,0,0
8061,587724240689299779,40.74392,-8.610972,0.820999979972839,0.0,1,0,0
8062,587724240689365074,40.82938,-8.658055,0.913999974727631,0.0570000000298023,1,0,0
8063,587724240689365075,40.8395,-8.6025,0.788999974727631,0.158000007271767,1,0,0
8064,587724240689430607,40.96437,-8.556833,0.825999975204468,0.0869999974966049,1,0,0
8065,587724240689430610,40.97958,-8.556472,0.843999981880188,0.061999998986721,1,0,0
8066,587724240689430636,41.06071,-8.739166,0.112999998033047,0.816999971866608,0,1,0
8067,587724240689496141,41.13792,-8.722139,0.846000015735626,0.0,1,0,0
8068,587724240689496150,41.14912,-8.710722,0.773000001907349,0.0450000017881393,1,0,0
8069,587724240689496172,41.18946,-8.599222,0.813000023365021,0.109999999403954,1,0,0
8070,587724240689561750,41.31642,-8.534472,0.879000008106232,0.0860000029206276,1,0,0
8071,587724240689627218,41.40867,-8.619583,0.773000001907349,0.136000007390976,1,0,0
8072,587724240689627266,41.54242,-8.609083,0.851999998092651,0.0370000004768372,1,0,0
8073,587724240689627271,41.53921,-8.490167,0.865000009536743,0.0270000007003546,1,0,0
8074,587724240689889369,42.081,-8.458138,0.879999995231628,0.119999997317791,1,0,0
8075,587724240689889374,42.08588,-8.463944,0.787999987602234,0.0610000006854534,1,0,0
8076,587724240689889386,42.12413,-8.567194,0.929000020027161,0.0710000023245811,1,0,0
8077,587724240690085954,42.50308,-8.418361,0.851999998092651,0.111000001430511,1,0,0
8078,587724240690216979,42.80633,-8.355361,0.0,0.0,0,0,1
8079,587724240690282546,42.92417,-8.485806,0.888999998569489,0.0790000036358833,1,0,0
8080,587724240690282566,42.98487,-8.377028,0.0469999983906746,0.939999997615814,0,1,0
8081,587724240690348127,43.0975,-8.510417,0.112999998033047,0.873000025749207,0,1,0
8082,587724240690413688,43.28667,-8.430611,0.78600001335144,0.14300000667572,1,0,0
8083,587724240690544696,43.56258,-8.48,0.846000015735626,0.0260000005364418,1,0,0
8084,587724240690544740,43.5145,-8.368083,0.850000023841858,0.0500000007450581,1,0,0
8085,587724240690544774,43.65842,-8.468333,0.0020000000949949,0.00700000021606684,0,0,1
8086,587724240690610197,43.71621,-8.438278,0.00300000002607703,0.00499999988824129,0,0,1
8087,587724240690610228,43.6655,-8.323,0.828000009059906,0.137999996542931,1,0,0
8088,587724240690675791,43.83933,-8.443639,0.884999990463257,0.0769999995827675,1,0,0
8089,587724240690675793,43.83796,-8.417639,0.954999983310699,0.0450000017881393,1,0,0
8090,587724240690675795,43.82988,-8.281584,0.916000008583069,0.0280000008642673,1,0,0
8091,587724240690675801,43.86392,-8.275833,0.850000023841858,0.0489999987185001,1,0,0
8092,587724240690675821,43.94387,-8.408778,0.0,1.0,0,1,0
8093,587724240690937966,44.46437,-8.204223,0.200000002980232,0.100000001490116,0,0,1
8094,587724240691003453,44.66454,-8.304916,0.794000029563904,0.0879999995231628,1,0,0
8095,587724240691134517,44.98954,-8.2305,0.773999989032745,0.0320000015199184,1,0,0
